mol,mol_charged,ASA,ASA+,ASA-,ASA_H,ASA_P,CASA+,CASA-,DASA,DCASA,dens,dipole,E,E_ang,E_ele,E_nb,E_oop,E_sol,E_stb,E_str,E_strain,E_tor,E_vdw,FASA+,FASA-,FASA_H,FASA_P,FCASA+,FCASA-,glob,npr1,npr2,pmi,pmi1,pmi2,pmi3,rgyr,std_dim1,std_dim2,std_dim3,vol,VSA,vsurf_A,vsurf_CP,vsurf_CW1,vsurf_CW2,vsurf_CW3,vsurf_CW4,vsurf_CW5,vsurf_CW6,vsurf_CW7,vsurf_CW8,vsurf_D1,vsurf_D2,vsurf_D3,vsurf_D4,vsurf_D5,vsurf_D6,vsurf_D7,vsurf_D8,vsurf_DD12,vsurf_DD13,vsurf_DD23,vsurf_DW12,vsurf_DW13,vsurf_DW23,vsurf_EDmin1,vsurf_EDmin2,vsurf_EDmin3,vsurf_EWmin1,vsurf_EWmin2,vsurf_EWmin3,vsurf_G,vsurf_HB1,vsurf_HB2,vsurf_HB3,vsurf_HB4,vsurf_HB5,vsurf_HB6,vsurf_HB7,vsurf_HB8,vsurf_HL1,vsurf_HL2,vsurf_ID1,vsurf_ID2,vsurf_ID3,vsurf_ID4,vsurf_ID5,vsurf_ID6,vsurf_ID7,vsurf_ID8,vsurf_IW1,vsurf_IW2,vsurf_IW3,vsurf_IW4,vsurf_IW5,vsurf_IW6,vsurf_IW7,vsurf_IW8,vsurf_R,vsurf_S,vsurf_V,vsurf_W1,vsurf_W2,vsurf_W3,vsurf_W4,vsurf_W5,vsurf_W6,vsurf_W7,vsurf_W8,vsurf_Wp1,vsurf_Wp2,vsurf_Wp3,vsurf_Wp4,vsurf_Wp5,vsurf_Wp6,vsurf_Wp7,vsurf_Wp8
O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,1340.4739,839.63226,498.57327,987.18182,353.29205,14387.099,8542.5547,341.05896,5844.5439,1.0260644,2.5503643,268.72333,36.390717,53.177597,44.300438,1.0563759,-124.65309,0,60.672138,127.75266,126.30366,-8.8771563,0.62636971,0.37193808,0.73644245,0.26355758,10.732845,6.372787,0.17516614,0.48890096,0.70063174,45094.695,20138.398,28859.834,41191.16,6.5620923,5.0657959,4.2588382,2.1201801,1020.625,1091.0786,4.1693034,0.050534185,2.4460008,2.0954938,1.304324,0.72028315,0.40829965,0.20412514,0.09936925,0.057520103,1703,1003.125,736.25,615.125,531.5,445.375,272.875,141.375,7.2629194,0.5,7.5828753,0.5,0.5,1,-2.5627091,-2.5204704,-2.5194361,-9.9956532,-9.7840052,-9.703577,1.5589322,498,566.625,515.625,278.25,137,77,42.25,21.375,0.26808149,0.15159521,2.2323012,2.1117914,2.3196545,2.6385159,2.9732366,3.0668919,2.4453051,2.4771426,0.49655443,1.2926314,2.0897956,2.1165221,1.8941913,1.8601419,2.0778418,1.7742013,1.7018449,1241.0062,2112,2893,1812.125,961.75,423.625,197.375,93.25,42.625,21.375,2395,1245.5,446.125,145.375,60.375,16.25,0.375,0
O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,1340.2961,830.09674,508.17758,950.11871,390.17737,14222.878,8707.623,321.91916,5515.2544,1.0270708,0.4932088,387.83264,94.812462,42.925629,50.739773,4.5483627,-104.20523,0,109.78831,262.55811,127.94375,7.8141437,0.61933833,0.37915322,0.70888716,0.29111284,10.611743,6.4967909,0.1544957,0.40847972,0.79557389,45274.098,16781.398,32684.223,41082.574,6.5751324,5.4977627,3.5876443,2.1609473,1019.625,1074.9208,3.148134,0.04653839,2.4474065,2.1625919,1.3458841,0.73355424,0.40843147,0.20609026,0.0994692,0.048157293,1702.5,1018.5,738.75,614.375,523.625,438.25,282.125,147.5,0.5,0.5,0.70710677,0.70710677,0.86602539,0.5,-3.0186949,-2.9820585,-2.9355989,-10.625843,-9.6960039,-9.4206753,1.5685418,539.875,622.5,524.75,280.5,138.375,72.5,37.125,17.625,0.25939086,0.14303154,1.8316116,1.6902245,1.8032049,2.1655726,2.4349246,2.5024707,1.8973259,1.3550907,0.37923235,1.2614595,1.9543338,1.8845583,1.5256265,1.2336839,1.1908664,1.3081445,1.6869017,1241.9958,2095.125,2938,1875,990.5,418.375,191.625,87.875,37.875,17.625,2398.125,1252.5,465.75,137.875,53.25,15.375,0.75,0
O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,1294.0607,799.38391,492.05887,954.92706,339.13361,13697.443,8431.9209,307.32507,5265.5229,1.0233072,1.5191658,272.13226,35.43692,46.349964,37.59396,1.6560786,-86.637634,0,61.163033,130.83316,136.28226,-8.7560034,0.617733,0.38024408,0.73793066,0.26206934,10.584854,6.5158625,0.37269369,0.63764668,0.77617651,40435.191,21363.094,26004.264,33503.027,6.2138295,4.4867454,3.9052541,2.7390971,1023.375,1088.9226,1.9471601,0.061640278,2.4375126,2.0850883,1.3175651,0.70696926,0.3863219,0.19647117,0.10715941,0.055477247,1699.5,998.625,727.375,606,517.125,423.125,258.875,138.875,7.7620873,0.70710677,7.5,0.70710677,0.5,1.118034,-2.6934359,-2.6201637,-2.5827971,-10.205976,-10.114964,-9.5722885,1.5238352,532.25,587.625,554.375,281.875,133.5,69.625,38.25,20.25,0.25244889,0.14480197,1.265218,1.0590837,1.1035873,1.380566,1.5975708,1.6651833,0.87280643,0.91532445,0.50513035,0.40778911,0.67801893,0.57271266,1.0398409,1.9143977,2.7490814,3.1520388,1.7339371,1203.1866,2086.25,2802.5,1738.625,930.875,398.875,183.625,87.75,43.125,20.75,2270.25,1151,376.5,117,50.125,18.125,4.875,0.5
O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,1393.5953,880.28357,510.51462,1035.9839,357.61139,15082.778,8748.1787,369.76895,6334.6006,1.025311,2.9520831,252.21777,33.42572,48.497372,44.892479,1.5195684,-113.25433,0,62.195415,113.19869,110.18459,-3.6048944,0.63166368,0.36632916,0.74338937,0.25661066,10.822926,6.2774167,0.43311578,0.59600419,0.88746482,43160.453,20716.031,30846.678,34758.195,6.419816,4.837472,3.5340147,3.1836145,1021.375,1097.7845,3.0721698,0.059014283,2.3928266,2.0641074,1.2603233,0.67978728,0.37911204,0.18386634,0.098206662,0.053110637,1813.625,1078.875,790.25,669.5,573.875,474.25,288.375,146.25,8.8317604,8.5586214,0.5,0.86602539,0.5,1.2247449,-2.9042513,-2.8266311,-2.8078852,-10.567196,-10.06591,-9.9239931,1.6070411,474.375,500.5,479.125,267.5,137.875,74.25,42.875,22.25,0.24391015,0.1321882,1.4944506,1.4397721,1.4786062,1.6287042,1.849602,1.9618129,1.7790163,1.6287165,0.43895659,0.86083782,1.4668835,1.6028752,1.6441147,2.0439169,2.5018134,2.66293,1.6597097,1292.9972,2146,2940.375,1810.375,961.625,416.125,192.75,88.5,43.5,22.25,2466,1309.875,482.5,148.625,54.875,14.25,0.625,0
O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,1352.2885,877.48505,472.01395,1039.2784,313.00998,15033.951,8087.4873,405.4711,6946.4639,1.0284576,1.9903167,285.89487,37.429577,46.066147,43.505829,2.3855979,-122.63503,0,62.727501,154.48625,139.84636,-2.5603211,0.64888895,0.34904829,0.76853311,0.23146689,11.117414,5.9805932,0.2518222,0.47155455,0.84505343,45640.992,18580.803,33297.887,39403.293,6.6017203,5.273489,3.6808555,2.6463363,1018.25,1091.8484,3.4865644,0.056420822,2.4149978,2.0466115,1.2141819,0.66781968,0.38719469,0.17689754,0.078038566,0.034970954,1816,1072.875,788.25,669.5,578.875,484.75,288.125,139,0.70710677,0.5,0.5,8.5146933,8.5,0.5,-3.1894708,-3.1230299,-3.0160797,-8.5281591,-8.5058784,-8.2040386,1.5737745,496.625,526.625,514.875,266.75,122.5,51.5,23.25,9.75,0.2286711,0.1092233,1.6421982,1.55147,1.6382344,1.8636327,2.1260669,2.2207479,1.7405879,1.0157509,0.72130597,1.0469546,1.6607562,1.7024064,1.8569902,2.6379879,3.6364565,4.93297,1.6871904,1254.897,2117.25,2870.875,1738.125,918.5,397.625,180.25,73.125,30.25,12,2374.25,1211.5,403.625,130.875,57.75,21.625,7,2.25
O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,1369.8292,888.11865,479.22107,984.48584,385.34344,15216.137,8210.4951,408.89758,7005.6421,1.0274485,1.7466738,332.21863,41.782097,49.62458,50.240345,4.2914538,-107.9095,0,61.336651,170.96577,174.56807,0.61576492,0.64834261,0.34984002,0.71869236,0.28130764,11.108053,5.9938087,0.22400504,0.51760143,0.74218982,44969.254,20600.266,29538.766,39799.477,6.5529585,5.0475087,4.0472722,2.3889441,1019.25,1085.1022,2.5191536,0.060991857,2.445322,2.0778234,1.3265768,0.72958595,0.38046831,0.16713202,0.069227651,0.031239208,1765.25,1049.25,775.125,654,560.875,468.125,275.75,145.125,0.86602539,1.2247449,0.5,0.5,0.5,0.70710677,-3.0793254,-2.9947441,-2.8808963,-9.913126,-9.4441566,-9.2307644,1.5760208,384.125,436.5,437.5,244,110.5,54.375,26.25,12.25,0.22399613,0.10932722,0.81309497,0.83050436,0.81486785,0.89771903,1.0343965,1.1734524,1.4033209,0.87267751,0.82082647,1.278715,1.7248909,1.777099,1.7448777,1.59038,2.6903253,3.7148964,1.6835911,1254.9069,2112.75,2946.25,1831,989.375,412.625,173.625,71.5,27.625,12.25,2562.125,1394.5,551.875,168.625,63.125,17.125,1.375,0
O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,1449.8754,898.93213,547.70148,1064.7026,385.17273,15402.303,9384.8652,351.23062,6017.4375,1.0266931,3.7255406,294.1449,32.015118,69.219101,71.416878,0.99450827,-98.967354,0,60.094532,158.47684,129.62387,2.1977761,0.6200065,0.37775767,0.73434079,0.26565921,10.623191,6.4728775,0.15754606,0.43668926,0.73277611,50410.598,20294.186,34054.176,46472.828,6.9380994,5.6019621,4.155755,2.2235348,1020,1118.4175,3.4579797,0.053458199,2.3992076,2.0188129,1.209271,0.64727449,0.36580905,0.18146002,0.091325462,0.047654565,1938.625,1143.625,848.625,720.5,623.625,526.25,315.375,175.375,0.70710677,0.5,0.5,0.70710677,5.6789083,5.1234756,-3.582217,-3.4952307,-3.3216155,-10.210957,-9.503355,-9.462945,1.6576418,404.125,454.375,458.875,259.125,138.875,71.875,39.125,21.125,0.22742672,0.12005552,1.6119845,1.5810591,1.5528803,1.6977963,1.939775,2.1217604,2.1094644,1.9254596,0.47911292,1.4177648,2.2479153,2.1622202,1.9775183,2.0438685,2.6106222,2.5393631,1.6235973,1357.9414,2204.75,3076.5,1844,953.125,410.25,193,86.5,40.125,21.125,2672.375,1389.625,494.25,151.125,54.125,14.625,1,0
O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,1347.7118,854.9079,489.79117,985.33966,362.37216,14647.992,8391.5918,365.11673,6256.3999,1.0277007,0.6814127,269.30768,34.524414,40.835438,31.003569,0.90223801,-117.39692,0,61.317776,132.67471,141.55968,-9.8318682,0.63434029,0.36342424,0.73112047,0.26887956,10.868787,6.2265477,0.20304389,0.47527486,0.75181365,44185.66,18859.004,29832.117,39680.203,6.495615,5.1284871,3.9673615,2.3109164,1019,1097.1494,3.5827551,0.053489648,2.4251153,2.0987701,1.2421342,0.66294682,0.38168359,0.21054631,0.10108318,0.047961652,1782,1067.375,779.625,651.75,560.125,476,295.875,152.375,0.70710677,0.5,1.118034,0.86602539,0.5,0.70710677,-2.6717432,-2.6490746,-2.5700481,-12.213353,-11.945092,-11.293133,1.5680168,410.375,468,469.625,272.875,147.875,80.125,41.375,17.875,0.24755491,0.14058304,1.7335958,1.6377625,1.7444987,1.8800006,2.0632551,2.0627537,1.5669832,1.7723526,0.56183267,1.2480321,1.9984862,2.0301824,1.9747475,2.1197202,2.4817717,2.9311166,1.6926188,1249.1737,2114.375,2888.125,1773.875,915.75,398.125,193,91.625,42,17.875,2477.75,1305.875,446.125,125.25,45.125,11.5,0.625,0
O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,1344.0024,861.22791,479.53131,979.65582,364.34668,14755.417,8216.29,381.69656,6539.1274,1.0241829,2.2457366,269.11978,36.489975,37.493587,32.756737,1.8751405,-130.63994,0,62.209858,136.85283,135.78807,-4.7368522,0.64079338,0.35679346,0.72890919,0.27109078,10.978713,6.1132994,0.19609296,0.56513721,0.6174376,42922.234,22227.83,24284.896,39331.742,6.4020748,4.6416531,4.3907828,2.0554347,1022.5,1092.2185,1.3585265,0.06650807,2.3925908,2.0743411,1.3108096,0.70693088,0.37248388,0.17436562,0.090293668,0.038770273,1730.375,1057.5,784.75,659.375,560.375,463,292.125,158,0.70710677,0.5,0.5,0.70710677,0.5,0.86602539,-3.3568108,-3.0458267,-3.0038786,-11.400375,-10.03163,-9.891037,1.5629923,451.5,527.875,489.375,247.25,104.125,47.25,25,8.375,0.22093023,0.11279621,0.73024207,0.67971897,0.76044703,0.89200735,1.0062069,1.0436673,0.662045,0.46285611,0.86212164,0.89065903,0.88629717,0.83667499,0.7686823,1.1027733,1.649752,2.0248702,1.6967205,1243.2072,2109.375,2868.625,1810.875,974.625,405.625,173.375,74.375,35.375,14.625,2417.125,1283,485.25,158.375,69.25,27.125,10.375,6.25
O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,1451.4584,891.44604,557.42297,1065.5737,385.88461,15274.036,9550.8857,334.02304,5723.1504,1.0265673,2.1016288,307.17627,31.072784,49.298317,47.62746,2.1774082,-87.199387,0,58.140266,137.0441,168.15834,-1.6708564,0.61417264,0.3840434,0.73414004,0.26585993,10.523234,6.5801997,0.13032004,0.5039683,0.64189273,49240.313,23128.766,29458.57,45893.293,6.8570924,5.2422485,4.6040072,1.8924448,1020.125,1115.5277,3.2079914,0.058331914,2.4091692,2.0487218,1.276351,0.70687765,0.3625617,0.15648809,0.061263833,0.024196791,1888.25,1132.5,832.875,702.375,606.125,502.25,298.125,153.25,0.86602539,1.8708287,1.118034,0.86602539,10.712143,11,-2.84549,-2.8356142,-2.801825,-8.7436247,-8.2985516,-8.2802029,1.6555606,511,583,547.125,281.75,121.25,54,23.5,9.5,0.21041574,0.097526252,1.5783476,1.3740531,1.3133146,1.4413458,1.626392,1.6503919,0.98438811,0.76966989,0.45611238,0.56127197,1.1122035,1.3436763,1.9098699,3.1181393,3.9745288,4.7018123,1.6228377,1351.5677,2193.375,3125.875,1927.25,1022.25,424.125,175.25,68.5,24.5,9.5,2614.875,1344.25,475.125,142.375,54,14.5,1,0
O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,1385.5758,923.16968,459.4155,1091.7609,293.81494,15817.59,7872.085,463.75418,7945.5044,1.0258131,2.1143036,270.66092,35.318378,36.983479,33.156521,1.7798629,-111.56049,0,60.00885,160.19144,140.39732,-3.8269556,0.66627151,0.33157012,0.78794742,0.21205261,11.415896,5.6814537,0.24123415,0.53736156,0.71713096,43805.301,20882.113,27868.033,38860.453,6.4675965,4.9564247,4.0550237,2.4343774,1020.875,1105.9739,3.4355245,0.07036157,2.3722038,1.9864757,1.1856358,0.60096449,0.33986744,0.16354547,0.069919467,0.030235618,1872.625,1120.25,837.5,710.5,610.5,500.375,288.875,149.875,14.159802,0.70710677,14.508618,0.5,8.0156097,8.2462111,-3.1160152,-3.0408914,-3.0252295,-9.9211559,-9.7182798,-9.3003197,1.5974319,410.875,456.375,421.25,207.5,103.125,50.75,28.625,11.375,0.1941791,0.098522164,1.4127256,1.3241391,1.3365986,1.4863638,1.7299328,1.8820761,1.8473209,1.5106026,0.39016917,1.1088922,1.8057815,2.1243248,2.1069007,1.773772,1.4792653,1.5306894,1.6684283,1283.3186,2141.125,2839.625,1697,871.625,352,162.625,70,29.75,11.375,2428.75,1240.625,450.375,144.5,59.5,19.25,1.125,0
O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,1378.1064,848.78992,526.99683,1004.6174,373.48901,14543.166,9029.5635,321.79306,5513.6021,1.0282052,1.6967748,304.33701,37.129356,49.865604,48.821171,1.6054169,-94.083786,0,61.122551,168.88763,155.65852,-1.0444335,0.61591029,0.3824065,0.72898388,0.27101609,10.553007,6.5521531,0.38142321,0.66421044,0.74606967,41583.789,22918.818,25743.402,34505.359,6.3014665,4.3913593,4.2124009,2.7120802,1018.5,1106.3708,4.6821175,0.060857493,2.3883054,2.0352559,1.2515023,0.70754373,0.38559857,0.19235447,0.097215168,0.050295688,1769.625,1065.75,782.5,663,578.75,479,292.125,148.875,7.7136245,0.70710677,8.1547537,0.5,0.5,0.70710677,-2.8566122,-2.8279092,-2.768971,-10.401731,-10.099511,-9.7971077,1.5994935,440.25,496.25,510.125,290.125,137.625,72.875,39.5,20.75,0.24632588,0.13612369,2.2434998,2.1526406,2.1268184,2.2901144,2.4225352,2.5827739,2.6142344,2.4966407,0.29415864,0.74291503,1.7309332,2.3077955,2.583915,3.0390716,3.5836673,4.7203603,1.6687062,1288.723,2150.5,2935.5,1818.125,982.75,428.625,192.75,90.25,41.75,20.875,2495.25,1321.875,472.625,138.5,55.125,17.375,2.25,0.125
O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,1329.4855,844.31763,482.95422,947.27264,382.21283,14465.694,8274.4551,361.3634,6191.2393,1.0238074,4.2983108,294.09671,37.056061,68.302292,62.765774,1.0309123,-126.72874,0,60.210808,148.8174,133.03314,-5.5365229,0.63507098,0.36326402,0.7125107,0.2874893,10.880672,6.2238026,0.19654766,0.48800537,0.77090245,41490.172,17926.74,28318.887,36734.719,6.2943692,5.0781875,3.6516275,2.2513483,1022.875,1089.859,3.0657451,0.058026727,2.3688533,2.0253785,1.2480879,0.68308342,0.38993102,0.20998456,0.11610881,0.064881243,1698.5,1033.625,767.125,651.625,569.375,477.25,297.75,161.875,0.70710677,0.5,1.118034,0.5,0.5,0.70710677,-3.4713192,-3.4532044,-3.4211094,-11.03231,-9.8682995,-9.6637297,1.568657,427.375,463.25,445.375,251,132.875,75.125,48.25,25.75,0.2543588,0.14540571,0.96107179,1.1229877,1.0385652,1.0366719,1.1283469,1.3784332,2.0247109,2.4354317,0.15094651,0.34351534,0.98748386,1.6964909,2.0799823,2.6535451,2.9088907,3.0675714,1.6946908,1253.7686,2124.75,2814.875,1748.125,940.875,412.5,195.125,94.75,51.25,25.875,2387.5,1284.875,495.5,161.5,62.25,19.625,3,0.125
O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,1368.9622,884.26434,481.99496,1000.1777,368.78436,15150.985,8258.9834,402.26941,6892.002,1.0245587,1.9811089,250.24344,39.481148,31.741865,25.943041,1.3373475,-54.183678,0,61.914486,110.52926,121.56741,-5.7988238,0.6459378,0.35208786,0.73061025,0.26938975,11.067498,6.0330257,0.13154837,0.45837823,0.68398678,45967.516,19670.324,29351.836,42912.867,6.6252933,5.3061371,4.1647024,1.9245147,1022.125,1094.6011,2.8241506,0.06109938,2.409241,2.0273311,1.2205917,0.63827217,0.36305806,0.19792639,0.11832923,0.069312498,1802.125,1083,802.625,680.5,584.25,477.625,285.25,147.75,0.5,12.389512,12.579745,4.5,0.5,4.7434163,-2.6897268,-2.6740012,-2.658103,-10.929524,-10.870566,-10.678676,1.5757672,402.125,427.375,444.25,238.125,127.75,74.625,47.625,28.375,0.23859212,0.14272593,1.1621377,1.0862024,1.2663405,1.4613932,1.6326973,1.6547019,1.2578286,0.91516638,0.71094042,0.99601185,1.4183534,1.3748779,1.5791674,2.0385213,2.3587079,2.771378,1.6886306,1261.8213,2130.75,2870.25,1744.125,911.625,388,191.5,97.125,54.25,30.375,2468.125,1316.75,467.375,149.875,63.75,22.5,6.625,2
